Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%)
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Lipstick,3213562.39,5.86,12.88,8.42,3663461.1246000007,0.046690330604182734
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Mascara,3512067.58,17.47,-1.99,1.54,4003757.0412000003,0.051027357341716956
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Toner,4454965.16,9.72,-2.42,7.56,5078660.282400001,0.06472685789383906
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Bronzer,3192377.34,5.46,0.5,1.46,3639310.1676000003,0.04638252983098345
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Hair Dye,2391509.25,18.43,14.65,9.92,2726320.5450000004,0.03474659707025669
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Face Make-Up,1227369.62,18.59,5.32,3.15,1399201.3668000002,0.017832637545689638
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Tools,4647770.01,16.36,9.63,10.93,5298457.8114,0.06752814851654573
Hair/APDO,Europe,Face Make-Up,Kilian,Lipstick,1401529.19,8.17,8.77,4.08,1597743.2766000002,0.02036302809497109
Hair/APDO,Europe,Face Make-Up,Kilian,Mascara,2474022.64,16.73,10.68,7.35,2820385.8096000003,0.03594544650612274
Hair/APDO,Europe,Face Make-Up,Kilian,Toner,4064854.72,17.58,8.1,4.2,4633934.3808,0.05905888472100665
Hair/APDO,Europe,Face Make-Up,Kilian,Bronzer,1733053.01,9.72,-2.66,4.82,1975680.4314000001,0.02517978746679133
Hair/APDO,Europe,Face Make-Up,Kilian,Hair Dye,1442836.51,11.83,13.17,2.46,1644833.6214000003,0.020963188351132405
Hair/APDO,Europe,Face Make-Up,Kilian,Face Make-Up,3741205.66,15.31,-3.08,13.92,4264974.452400001,0.054356538919924216
Hair/APDO,Europe,Face Make-Up,Kilian,Tools,3058124.91,10.46,10.13,4.6,3486262.3974000006,0.04443195611235249
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Lipstick,3620794.27,5.6,11.79,7.27,4127705.4678000007,0.05260706375021724
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,3365118.11,8.32,8.54,11.81,3836234.6454000003,0.04889230642197756
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,2629459.34,14.27,4.13,13.52,2997583.6476000003,0.03820380966521584
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Bronzer,2740411.31,17.63,11.03,6.75,3124068.8934000004,0.03981584750104743
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Hair Dye,1535380.21,11.09,11.52,4.19,1750333.4394,0.022307769667424912
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Face Make-Up,2859963.56,17.09,2.07,9.99,3260358.4584000004,0.04155284009666151
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Tools,1605342.08,6.64,10.89,2.39,1830089.9712000003,0.02332425618411795
Hair/APDO,Europe,Face Make-Up,Balmain,Lipstick,1721216.28,17.83,1.93,14.62,1962186.5592000003,0.025007809838881505
Hair/APDO,Europe,Face Make-Up,Balmain,Mascara,4908804.51,9.02,-4.18,10.87,5596037.1414,0.07132075797140607
Hair/APDO,Europe,Face Make-Up,Balmain,Toner,2529439.26,6.51,9.15,1.44,2883560.7564,0.03675060290103759
Hair/APDO,Europe,Face Make-Up,Balmain,Bronzer,4415885.11,7.08,-2.45,3.46,5034109.025400001,0.06415905797801792
Hair/APDO,Europe,Face Make-Up,Balmain,Hair Dye,4821198.61,15.4,11.03,6.57,5496166.415400001,0.07004791869291396
Hair/APDO,Europe,Face Make-Up,Balmain,Face Make-Up,2013407.27,8.52,4.61,8.73,2295284.2878,0.029253096616295975
Hair/APDO,Europe,Face Make-Up,Balmain,Tools,3342986.8,8.86,13.97,3.38,3811004.952,0.04857075729512097
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Lipstick,4845439.29,5.22,4.62,5.67,5523800.790600001,0.0704001151733035
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Mascara,2521055.36,13.56,3.71,6.81,2874003.1104,0.03662879195877286
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Toner,3797255.37,15.29,11.67,4.5,4328871.121800001,0.055170893574531865
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Bronzer,3242878.29,13.78,2.39,7.8,3696881.2506000004,0.047116265718191566
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Hair Dye,1912019.64,7.13,-0.72,2.48,2179702.3896000003,0.027780020512777552
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Face Make-Up,3573813.09,14.91,14.01,11.22,4074146.9226,0.05192446712996782
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Tools,734206.27,18.26,12.25,7.21,836995.1478000002,0.01066739316611303
Hair/APDO,Europe,Make Up Brushes,Aveda,Lipstick,3136383.73,19.64,5.65,13.67,3575477.4522,0.04556899026170137
Hair/APDO,Europe,Make Up Brushes,Aveda,Mascara,873674.41,7.87,3.82,9.19,995988.8274000002,0.012693746718673259
Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,4173025.33,19.82,2.78,1.66,4757248.876200001,0.06063051175967016
Hair/APDO,Europe,Make Up Brushes,Aveda,Bronzer,4105271.76,14.07,-1.03,7.93,4680009.8064,0.059646109965338215
Hair/APDO,Europe,Make Up Brushes,Aveda,Hair Dye,3840396.1,16.56,4.99,5.27,4378051.5540000005,0.055797691719940125
Hair/APDO,Europe,Make Up Brushes,Aveda,Face Make-Up,4881841.62,14.95,3.16,4.93,5565299.446800001,0.0709290100930821
Hair/APDO,Europe,Make Up Brushes,Aveda,Tools,3789963.42,8.63,-1.57,8.42,4320558.2988,0.05506494773781537
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,1804943.27,14.43,-2.64,10.17,2057635.3278000003,0.02622429185141623
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Mascara,1774834.38,5.0,-2.46,14.07,2023311.1932,0.02578683526659947
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Toner,4403095.88,8.5,10.57,9.52,5019529.3032,0.06397324133455361
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,4869071.2,10.6,8.63,1.89,5550741.1680000005,0.07074346674293283
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Hair Dye,2283113.06,19.46,5.78,5.03,2602748.8884000005,0.03317169254589369
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Face Make-Up,1041219.33,15.55,7.9,6.24,1186990.0362,0.015128032024660842
Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Tools,4779236.08,5.33,1.07,13.89,5448329.131200001,0.06943823879225769
Hair/APDO,Europe,Make Up Brushes,Kilian,Lipstick,1944209.47,8.78,5.68,12.53,2216398.7958000004,0.02824771138738741
Hair/APDO,Europe,Make Up Brushes,Kilian,Mascara,964160.42,19.15,10.9,3.54,1099142.8788,0.014008431547914547
Hair/APDO,Europe,Make Up Brushes,Kilian,Toner,3704035.83,10.77,3.05,11.97,4222600.8462000005,0.053816492877376
Hair/APDO,Europe,Make Up Brushes,Kilian,Bronzer,4832531.64,6.9,3.41,7.73,5509086.0696,0.07021257798787386
Hair/APDO,Europe,Make Up Brushes,Kilian,Hair Dye,2193403.18,10.45,-3.95,10.6,2500479.6252000006,0.03186828422598814
Hair/APDO,Europe,Make Up Brushes,Kilian,Face Make-Up,2462964.88,7.92,11.32,12.24,2807779.9632,0.03578478665033519
Hair/APDO,Europe,Make Up Brushes,Kilian,Tools,2688762.33,9.48,7.76,5.03,3065189.0562000005,0.03906543171354849
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Lipstick,1562035.69,15.96,-4.19,2.33,1780720.6866000001,0.02269505113968946
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Mascara,530546.78,7.29,-3.62,14.94,604823.329199791,0.007708393848602404
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Toner,1799644.86,7.24,-0.18,14.11,2051595.1404000004,0.026147310456766378
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Bronzer,2840721.0,10.47,12.47,6.53,3238421.9400000004,0.04127326205241174
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Hair Dye,2007538.56,8.11,2.56,5.43,2288593.9584000004,0.029167829247293667
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Face Make-Up,3547867.82,9.34,6.54,1.92,4044569.3148000003,0.0515475044054586
Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Tools,1360801.21,11.11,13.74,6.28,1551313.3794000002,0.019771285156679932
Hair/APDO,Europe,Make Up Brushes,Balmain,Lipstick,3488333.55,8.83,-2.46,1.82,3976700.2470000004,0.050682522055270386
Hair/APDO,Europe,Make Up Brushes,Balmain,Mascara,1874360.74,7.36,-1.52,11.65,2136771.2436,0.027232868698746686
Hair/APDO,Europe,Make Up Brushes,Balmain,Toner,571271.32,13.37,2.59,8.09,651249.3048,0.008300086806619575
Hair/APDO,Europe,Make Up Brushes,Balmain,Bronzer,3032736.07,9.7,0.9,11.27,3457319.1198,0.044063077842882596
Hair/APDO,Europe,Make Up Brushes,Balmain,Hair Dye,4420746.45,7.89,-3.05,13.57,5039650.953000001,0.06422968911699492
Hair/APDO,Europe,Make Up Brushes,Balmain,Face Make-Up,2074529.59,13.27,2.19,2.76,2364963.7326,0.030141151983440927
Hair/APDO,Europe,Make Up Brushes,Balmain,Tools,3151992.4,12.88,-0.94,7.33,3593271.336,0.045795770972372925
Hair/APDO,Europe,Tools,Bobbi Brown,Lipstick,4086263.77,13.86,-3.06,8.67,4658340.6978,0.05936994002384814
Hair/APDO,Europe,Tools,Bobbi Brown,Mascara,3662322.35,16.89,7.58,3.14,4175047.4790000007,0.053210431461574156
Hair/APDO,Europe,Tools,Bobbi Brown,Toner,3695779.7,15.16,-4.51,6.76,4213188.858000001,0.053696538324630845
Hair/APDO,Europe,Tools,Bobbi Brown,Bronzer,1998276.11,15.04,-0.68,9.27,2278034.7654000004,0.029033253720130894
Hair/APDO,Europe,Tools,Bobbi Brown,Hair Dye,4609426.83,16.97,13.43,14.7,5254746.586200001,0.06697105469562395
Hair/APDO,Europe,Tools,Bobbi Brown,Face Make-Up,548015.57,14.34,3.26,13.04,624737.7498,0.007962200522125118
Hair/APDO,Europe,Tools,Bobbi Brown,Tools,1633166.16,19.72,7.27,12.11,1861809.4224,0.02372851642129269
Hair/APDO,Europe,Tools,Aveda,Lipstick,885197.99,7.75,10.17,1.31,1009125.7086000001,0.012861174543201582
Hair/APDO,Europe,Tools,Aveda,Mascara,4175950.94,5.21,8.14,6.11,4760584.0716,0.06067301838675292
Hair/APDO,Europe,Tools,Aveda,Toner,3251726.84,15.44,1.85,2.51,3706968.5976000004,0.04724482763009136
Hair/APDO,Europe,Tools,Aveda,Bronzer,813406.4,13.83,5.41,11.39,927283.2960000001,0.011818103749825781
Hair/APDO,Europe,Tools,Aveda,Hair Dye,2793809.8,11.34,2.96,1.37,3184943.1720000003,0.04059168218209251
Hair/APDO,Europe,Tools,Aveda,Face Make-Up,2010007.41,19.64,12.47,5.61,2291408.4474,0.029203699539736352
Hair/APDO,Europe,Tools,Aveda,Tools,3145079.32,17.71,3.83,1.25,3585390.4248,0.04569532979478833
Hair/APDO,Europe,Tools,Elizabeth Arden,Lipstick,835297.08,12.66,14.39,10.7,952238.6712000001,0.012136156727272524
Hair/APDO,Europe,Tools,Elizabeth Arden,Mascara,819122.86,7.84,10.43,12.78,933800.0604000001,0.011901159055711902
Hair/APDO,Europe,Tools,Elizabeth Arden,Toner,3279625.64,14.67,-4.43,12.6,3738773.2296000007,0.04765017348536817
Hair/APDO,Europe,Tools,Elizabeth Arden,Bronzer,4047238.44,8.89,9.17,4.01,4613851.8216,0.05880293514312531
Hair/APDO,Europe,Tools,Elizabeth Arden,Hair Dye,681485.72,8.02,-1.43,5.73,776893.7208,0.009901408377146679
Hair/APDO,Europe,Tools,Elizabeth Arden,Face Make-Up,2383022.74,12.63,4.54,4.79,2716645.9236000003,0.03462329529189112
Hair/APDO,Europe,Tools,Elizabeth Arden,Tools,631268.01,14.08,2.91,5.18,719645.5314000001,0.009171787726437926
Hair/APDO,Europe,Tools,Kilian,Lipstick,4401234.69,16.2,12.16,7.93,5017407.546600001,0.06394619982551443
Hair/APDO,Europe,Tools,Kilian,Mascara,1089190.63,15.44,-0.88,7.18,1241677.3182,0.01582501424709482
Hair/APDO,Europe,Tools,Kilian,Toner,792503.55,17.38,-2.48,13.64,903454.0470000001,0.011514403102809672
Hair/APDO,Europe,Tools,Kilian,Bronzer,4389037.71,11.97,9.89,9.67,5003502.9894,0.06376898807124921
Hair/APDO,Europe,Tools,Kilian,Hair Dye,4113840.39,11.48,10.72,7.47,4689778.044600001,0.059770604877517265
Hair/APDO,Europe,Tools,Kilian,Face Make-Up,4734346.05,12.3,4.25,11.99,5397154.497,0.0687860248044248
Hair/APDO,Europe,Tools,Kilian,Tools,4197099.61,13.32,-1.4,7.55,4784693.555400001,0.06098029058946835
Hair/APDO,Europe,Tools,Frederic Malle,Lipstick,4856326.26,16.29,11.22,1.46,5536211.9364,0.07055829359553037
Hair/APDO,Europe,Tools,Frederic Malle,Mascara,2605367.58,14.7,11.6,1.69,2970119.0412000003,0.037853776865872366
Hair/APDO,Europe,Tools,Frederic Malle,Toner,4335974.99,13.23,-1.05,5.44,4943011.488600001,0.06299803184296289
Hair/APDO,Europe,Tools,Frederic Malle,Bronzer,1768682.98,12.96,-3.97,3.22,2016298.5972000002,0.025697460652130397
Hair/APDO,Europe,Tools,Frederic Malle,Hair Dye,4157118.7,6.99,-0.33,7.35,4739115.318000001,0.06039940194340846
Hair/APDO,Europe,Tools,Frederic Malle,Face Make-Up,2827044.0,16.45,3.95,12.06,3222830.16,0.04107454686528465
Hair/APDO,Europe,Tools,Frederic Malle,Tools,3282558.38,6.7,-1.87,7.12,3742116.5532000004,0.04769278370529177
Hair/APDO,Europe,Tools,Balmain,Lipstick,2286002.27,16.15,6.61,6.43,2606042.5878000003,0.03321367031190958
Hair/APDO,Europe,Tools,Balmain,Mascara,1268421.28,8.4,6.51,6.93,1446000.2592000002,0.018429083279313783
Hair/APDO,Europe,Tools,Balmain,Toner,2817173.79,7.56,8.26,12.94,3211578.1206000005,0.04093114110180337
Hair/APDO,Europe,Tools,Balmain,Bronzer,1660727.78,12.37,14.51,5.67,1893229.6692000004,0.024128963337708982
Hair/APDO,Europe,Tools,Balmain,Hair Dye,3177708.55,6.35,7.12,2.25,3622587.747,0.04616940477799098
Hair/APDO,Europe,Tools,Balmain,Face Make-Up,4816559.46,15.73,10.76,10.86,5490877.7844,0.06998051578581732
Hair/APDO,Europe,Tools,Balmain,Tools,3153780.66,11.75,12.17,14.4,3595309.9524000008,0.04582175287048889
Hair/APDO,South America,Fragrance,Bobbi Brown,Lipstick,2745662.78,18.97,6.67,8.54,3130055.5692000003,0.03989214689738743
Hair/APDO,South America,Fragrance,Bobbi Brown,Mascara,2545172.3,8.14,-4.93,4.38,2901496.4220000003,0.03697919060211809
Hair/APDO,South America,Fragrance,Bobbi Brown,Toner,2793754.27,10.7,3.97,14.73,3184879.8678000006,0.04059087537838256
Hair/APDO,South America,Fragrance,Bobbi Brown,Bronzer,2076225.67,11.78,-2.33,1.67,2366897.2638000003,0.03016579458449251
Hair/APDO,South America,Fragrance,Bobbi Brown,Hair Dye,3989342.82,13.56,10.21,3.1,4547850.814800001,0.057961760984893355
Hair/APDO,South America,Fragrance,Bobbi Brown,Face Make-Up,3073229.47,8.8,-0.44,1.16,3503481.5958000007,0.04465141253312256
Hair/APDO,South America,Fragrance,Bobbi Brown,Tools,1086533.26,9.64,-2.66,14.8,1238647.9164000002,0.015786404919258604
Hair/APDO,South America,Fragrance,Aveda,Lipstick,1888846.92,6.95,-1.02,9.23,2153285.4888,0.027443340583623237
Hair/APDO,South America,Fragrance,Aveda,Mascara,788195.86,17.94,14.23,4.45,898543.2804,0.011451816027834495
Hair/APDO,South America,Fragrance,Aveda,Toner,2525428.71,5.33,7.81,6.79,2878988.7294,0.03669233301774941
Hair/APDO,South America,Fragrance,Aveda,Bronzer,1715263.1,8.1,8.08,6.83,1955399.9340000004,0.024921315192562778
Hair/APDO,South America,Fragrance,Aveda,Hair Dye,1308466.8,15.34,6.3,13.02,1491652.1520000002,0.019010910653767345
Hair/APDO,South America,Fragrance,Aveda,Face Make-Up,1028641.54,16.78,8.47,2.61,1172651.3556000001,0.014945287424712378
Hair/APDO,South America,Fragrance,Aveda,Tools,3626693.28,11.62,13.9,2.98,4134430.3392000003,0.05269277135247026
Hair/APDO,South America,Fragrance,Elizabeth Arden,Lipstick,3392750.26,10.73,14.14,5.62,3867735.2964000003,0.049293778079356636
Hair/APDO,South America,Fragrance,Elizabeth Arden,Mascara,4829836.59,18.52,0.41,12.25,5506013.7126,0.07017342120165856
Hair/APDO,South America,Fragrance,Elizabeth Arden,Toner,4980218.91,8.79,3.74,8.28,5677449.557400001,0.07235834851462229
Hair/APDO,South America,Fragrance,Elizabeth Arden,Bronzer,1827190.11,5.23,-0.6,4.95,2082996.7254000003,0.02654751953099408
Hair/APDO,South America,Fragrance,Elizabeth Arden,Hair Dye,2496198.66,7.57,12.47,10.87,2845666.4724000003,0.03626764523128426
Hair/APDO,South America,Fragrance,Elizabeth Arden,Face Make-Up,883402.15,14.75,8.07,14.39,1007078.4510000001,0.012835082514127204
Hair/APDO,South America,Fragrance,Elizabeth Arden,Tools,513593.92,8.72,13.56,14.05,585497.0688,0.007462083199541732
Hair/APDO,South America,Fragrance,Kilian,Lipstick,3742638.89,16.49,-3.17,8.19,4266608.334600001,0.05437736253384877
Hair/APDO,South America,Fragrance,Kilian,Mascara,1542123.46,7.72,11.21,2.89,1758020.7444000002,0.02240574335943301
Hair/APDO,South America,Fragrance,Kilian,Toner,2608932.37,19.08,-1.28,14.69,2974182.9018000006,0.03790557023517256
Hair/APDO,South America,Fragrance,Kilian,Bronzer,4974295.94,13.33,-1.6,5.43,5670697.371600001,0.07227229279393077
Hair/APDO,South America,Fragrance,Kilian,Hair Dye,2410217.75,9.64,0.61,14.61,2747648.2350000003,0.035018415676556836
Hair/APDO,South America,Fragrance,Kilian,Face Make-Up,1190141.72,16.0,-4.99,9.35,1356761.5608,0.017291747795389986
Hair/APDO,South America,Fragrance,Kilian,Tools,4621743.52,9.32,-1.29,10.12,5268787.6128,0.0671500057344582
Hair/APDO,South America,Fragrance,Frederic Malle,Lipstick,3706706.33,15.32,1.39,4.53,4225645.216200001,0.05385529297295419
Hair/APDO,South America,Fragrance,Frederic Malle,Mascara,4801634.6,18.85,4.15,12.85,5473863.444,0.0697636702533361
Hair/APDO,South America,Fragrance,Frederic Malle,Toner,2535455.65,11.37,-1.86,6.97,2890419.441,0.03683801593493974
Hair/APDO,South America,Fragrance,Frederic Malle,Bronzer,2918376.22,5.34,3.88,11.94,3326948.8908000006,0.0424015264067069
Hair/APDO,South America,Fragrance,Frederic Malle,Hair Dye,3560207.25,14.53,13.19,1.25,4058636.2650000006,0.05172678583716815
Hair/APDO,South America,Fragrance,Frederic Malle,Face Make-Up,3006714.14,16.81,5.83,5.53,3427654.1196000003,0.04368500131371993
Hair/APDO,South America,Fragrance,Frederic Malle,Tools,1113127.54,18.31,4.42,13.29,1268965.3956000002,0.01617279720753162
Hair/APDO,South America,Fragrance,Balmain,Lipstick,3136334.55,15.11,11.09,10.23,3575421.387,0.0455682757180951
Hair/APDO,South America,Fragrance,Balmain,Mascara,2291246.78,12.7,11.06,6.23,2612021.3292,0.03328986858536427
Hair/APDO,South America,Fragrance,Balmain,Toner,2246546.56,6.44,13.29,2.27,2561063.0784000005,0.03264041237552865
Hair/APDO,South America,Fragrance,Balmain,Bronzer,3416941.3,11.2,3.11,10.51,3895313.0820000004,0.049645253332730815
Hair/APDO,South America,Fragrance,Balmain,Hair Dye,801921.8,13.91,10.44,12.59,914190.8520000002,0.011651242271571802
Hair/APDO,South America,Fragrance,Balmain,Face Make-Up,1267386.75,18.46,8.12,13.35,1444820.8950000003,0.018414052437569352
Hair/APDO,South America,Fragrance,Balmain,Tools,2683763.23,13.13,13.38,13.6,3059490.0822000005,0.038992799038841536
Hair/APDO,South America,Hair Dye,Bobbi Brown,Lipstick,2516723.93,9.12,2.86,6.43,2869065.2802000004,0.036565859961772224
Hair/APDO,South America,Hair Dye,Bobbi Brown,Mascara,1790900.94,9.03,12.22,1.98,2041627.0716000001,0.026020268729850804
Hair/APDO,South America,Hair Dye,Bobbi Brown,Toner,3549250.32,7.59,1.89,1.86,4046145.3648,0.05156759095559409
Hair/APDO,South America,Hair Dye,Bobbi Brown,Bronzer,1714881.37,16.53,12.7,4.1,1954964.7618000004,0.02491576898006135
Hair/APDO,South America,Hair Dye,Bobbi Brown,Hair Dye,2585965.28,12.05,12.47,11.68,2948000.4192,0.037571877935171485
Hair/APDO,South America,Hair Dye,Bobbi Brown,Face Make-Up,2808847.48,15.06,11.95,1.13,3202086.1272000005,0.040810166893297986
Hair/APDO,South America,Hair Dye,Bobbi Brown,Tools,2313005.14,18.61,9.81,8.6,2636825.8596000005,0.03360599906565809
Hair/APDO,South America,Hair Dye,Aveda,Lipstick,2883400.37,10.22,5.41,10.18,3287076.4218000006,0.041893357029089084
Hair/APDO,South America,Hair Dye,Aveda,Mascara,2382633.67,15.71,12.22,3.17,2716202.3838000004,0.034617642435427316
Hair/APDO,South America,Hair Dye,Aveda,Toner,2531961.6,11.12,8.75,4.5,2886436.2240000004,0.03678725035772387
Hair/APDO,South America,Hair Dye,Aveda,Bronzer,3381129.12,18.16,3.36,13.75,3854487.1968000005,0.04912493279093593
Hair/APDO,South America,Hair Dye,Aveda,Hair Dye,4969236.83,6.59,-0.34,14.31,5664929.986200001,0.07219878822492101
Hair/APDO,South America,Hair Dye,Aveda,Face Make-Up,4812474.59,6.47,-4.7,3.26,5486221.0326000005,0.06992116609608713
Hair/APDO,South America,Hair Dye,Aveda,Tools,4982057.53,7.7,5.05,12.88,5679545.584200001,0.07238506210074175
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Lipstick,591807.25,14.07,0.54,13.07,674660.2650000001,0.00859845641784855
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Mascara,1775575.17,15.3,8.48,4.1,2024155.6938000002,0.025797598315767556
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Toner,656596.4,11.14,0.78,12.33,748519.8960000001,0.009539787708778918
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Bronzer,4101638.85,11.86,7.13,9.46,4675868.289000001,0.059593326870327194
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Hair Dye,4222211.67,11.38,0.51,4.71,4813321.303800001,0.06134514748074908
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Face Make-Up,2912865.26,11.74,3.8,2.28,3320666.3964,0.04232145684118449
Hair/APDO,South America,Hair Dye,Elizabeth Arden,Tools,3733716.83,8.21,-1.06,6.78,4256437.1862,0.05424773258411863
Hair/APDO,South America,Hair Dye,Kilian,Lipstick,1525002.54,13.76,2.43,7.28,1738502.8956000002,0.022156990941389006
Hair/APDO,South America,Hair Dye,Kilian,Mascara,2917261.95,8.05,-1.88,13.33,3325678.6230000006,0.04238533701052644
Hair/APDO,South America,Hair Dye,Kilian,Toner,2451756.66,11.18,-4.29,7.97,2795002.5924000004,0.03562194073861029
Hair/APDO,South America,Hair Dye,Kilian,Bronzer,2993763.75,13.38,9.14,3.48,3412890.6750000003,0.04349684315241126
Hair/APDO,South America,Hair Dye,Kilian,Hair Dye,1635004.1,17.16,13.94,2.9,1863904.6740000003,0.02375522012759001
Hair/APDO,South America,Hair Dye,Kilian,Face Make-Up,2739423.0,8.21,-3.8,5.56,3122942.22,0.039801488196624706
