Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Margin Contribution (%),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Margin Contribution for Target (%),Optimized Sales for Margin Target ($),Achieved Margin ($)
Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Bronzer,1737406.36,6.19,3.59,8.76,1980643.2504000003,0.02524303794276411,1980643.2504000003,122601.81719976003,0.012589029367663925,1720032.2964,106469.99914716001,0.01122026352358884,2258628.268,139809.08978920002
Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Hair Dye,1979356.95,15.81,7.88,5.66,2256466.9230000004,0.028758374403052057,2256466.9230000004,356747.4205263001,0.036631624688942495,2256466.9230000004,356747.4205263001,0.03759556778180386,1781421.255,281642.70041550003
Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Face Make-Up,3896926.38,14.73,7.75,8.75,4442496.0732,0.05661902864825383,4442496.0732,654379.6715823602,0.06719317128660578,4442496.0732,654379.6715823602,0.06896132636842846,5066004.294,746222.4325062
Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Tools,551253.51,15.45,2.52,14.2,628429.0014000001,0.008009245038686226,628429.0014000001,97092.28071630001,0.00996965298906975,545740.9749,84316.98062205,0.008885683757591821,496128.15900000004,76651.8005655
Hair/APDO,South America,Make Up Brushes,Kilian,Lipstick,4180931.47,13.82,0.04,3.85,4766261.8758000005,0.060745381255140875,4766261.8758000005,658697.3912355601,0.06763652441755415,4766261.8758000005,658697.3912355601,0.06941634611782209,5435210.911,751146.1479002
Hair/APDO,South America,Make Up Brushes,Kilian,Mascara,2031731.77,12.15,0.92,8.21,2316174.2178,0.02951933602892376,2316174.2178,281415.16746270005,0.028896340108251893,2011414.4523,244386.85595445,0.025754531299659714,1828558.593,222169.8690495
Hair/APDO,South America,Make Up Brushes,Kilian,Toner,1244166.91,19.67,-2.84,14.05,1418350.2774,0.01807668789485816,1418350.2774,278989.49956458004,0.028647267092018553,1231725.2408999999,242280.35488502998,0.025532539214556508,1119750.219,220254.86807730002
Hair/APDO,South America,Make Up Brushes,Kilian,Bronzer,4611101.05,12.88,9.5,7.1,5256655.197000001,0.0669953796894524,5256655.197000001,677057.1893736001,0.06952174963870707,5256655.197000001,677057.1893736001,0.07135118010860643,5994431.365,772082.759812
Hair/APDO,South America,Make Up Brushes,Kilian,Hair Dye,3335155.6,10.11,1.02,9.1,3802077.3840000005,0.04845697661416539,3802077.3840000005,384390.02352240006,0.039470029117724965,3802077.3840000005,384390.02352240006,0.04050866341981074,4335702.28,438339.500508
Hair/APDO,South America,Make Up Brushes,Kilian,Face Make-Up,2741583.53,13.69,0.73,6.14,3125405.2242,0.0398328788614813,3125405.2242,427867.97519297997,0.04393444263889644,3125405.2242,427867.97519297997,0.04509055577556717,2467425.1769999997,337790.5067312999
Hair/APDO,South America,Make Up Brushes,Kilian,Tools,877540.82,5.78,0.07,2.04,1000396.5348,0.012749922370253283,1000396.5348,57822.91971144001,0.005937386989830166,868765.4117999999,50214.64080204,0.005291833446551446,789786.738,45649.67345640001
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Lipstick,966986.19,17.19,-4.22,10.23,1102364.2566,0.014049487584642492,1102364.2566,189496.41570954002,0.019457916668131736,957316.3280999999,164562.67680039,0.017342318161339135,870287.571,149602.43345490002
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Mascara,1726509.87,18.07,4.7,5.28,1968221.2518000004,0.025084721203027446,1968221.2518000004,355657.5802002601,0.03651971744169324,1968221.2518000004,355657.5802002601,0.037480715750670655,1553858.8830000001,280782.3001581
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Toner,2829375.21,10.73,6.29,2.6,3225487.7394000003,0.04110841736549541,3225487.7394000003,346094.83443762007,0.03553779327457237,3225487.7394000003,346094.83443762007,0.0364729527345594,3678187.773,394669.54804290005
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Bronzer,4986457.26,11.38,1.96,10.94,5684561.276400001,0.07244898643870025,5684561.276400001,646903.0732543202,0.06642545741358412,5684561.276400001,646903.0732543202,0.06817341048439916,6482394.438,737696.4870444001
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Hair Dye,2137547.33,17.5,4.09,11.07,2436803.9562000004,0.031056746192436018,2436803.9562000004,426440.692335,0.04378788603618478,2436803.9562000004,426440.692335,0.044940142608313347,1923792.597,336663.704475
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Face Make-Up,983539.47,17.69,9.71,3.96,1121234.9958000001,0.014289992675873539,1121234.9958000001,198346.47075702003,0.02036666015532359,973704.0752999999,172248.25092057,0.018152256807429507,885185.523,156589.31901870001
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Tools,1153787.04,9.74,14.52,4.6,1315317.2256000002,0.01676354518961787,1315317.2256000002,128111.89777344003,0.013154816790269825,1142249.1696000001,111255.06911904001,0.011724534646847673,1038408.336,101140.9719264
Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,2552572.44,5.45,2.94,9.0,2909932.5816,0.03708670834759346,2909932.5816,158591.3256972,0.016284512760571978,2527046.7155999998,137724.04600019997,0.014513948549217535,3318344.1720000003,180849.757374
Hair/APDO,South America,Make Up Brushes,Balmain,Mascara,4789060.76,12.75,11.38,8.66,5459529.2664,0.06958098304353089,5459529.2664,696089.981466,0.07147607938742088,5459529.2664,696089.981466,0.07335693707842886,6225778.988,793786.82097
Hair/APDO,South America,Make Up Brushes,Balmain,Toner,683532.56,9.73,6.51,14.31,779227.1184000002,0.009931147222918355,779227.1184000002,75818.79862032001,0.007785244168910035,676697.2344000001,65842.64090712,0.006938778885926412,615179.3040000001,59856.94627920001
Hair/APDO,South America,Make Up Brushes,Balmain,Bronzer,4366086.62,8.43,-0.6,3.82,4977338.746800001,0.06343552823765115,4977338.746800001,419589.6563552401,0.043084406307107095,4977338.746800001,419589.6563552401,0.044218151157968295,5675912.606000001,478479.4326858001
Hair/APDO,South America,Make Up Brushes,Balmain,Hair Dye,4651245.03,17.79,10.5,6.5,5302419.334200001,0.06757863760403353,5302419.334200001,943300.3995541802,0.09686019916954325,5302419.334200001,943300.3995541802,0.09940902742260299,6046618.539000001,1075693.4380881002
Hair/APDO,South America,Make Up Brushes,Balmain,Face Make-Up,2769713.17,11.96,0.07,8.07,3157473.0138000003,0.040241578625787616,3157473.0138000003,377633.7724504801,0.038776282115418066,3157473.0138000003,377633.7724504801,0.039796660808129554,3600627.121,430635.0036716
Hair/APDO,South America,Make Up Brushes,Balmain,Tools,637234.47,6.98,12.73,11.52,726447.2958000001,0.009258475319871154,726447.2958000001,50706.021246840006,0.005206607904952891,630862.1253,44034.176345939995,0.0046405096891447475,573511.023,40031.069405400005
Hair/APDO,South America,Tools,Bobbi Brown,Lipstick,2402907.84,12.76,2.4,11.37,2739314.9376000003,0.03491220889630296,2739314.9376000003,349536.58603776,0.03589120004259579,2739314.9376000003,349536.58603776,0.036835659226957584,2162617.056,275949.93634559994
Hair/APDO,South America,Tools,Bobbi Brown,Mascara,4028842.31,16.45,9.45,3.86,4592880.2334,0.05853565500746953,4592880.2334,755528.7983942999,0.0775793903250587,4592880.2334,755528.7983942999,0.07962085362588821,5237495.0030000005,861567.9279935
Hair/APDO,South America,Tools,Bobbi Brown,Toner,2020864.91,12.05,1.62,11.57,2303785.9974,0.02936144978790718,2303785.9974,277606.21268670005,0.028505228095148213,2000656.2608999999,241079.07943845002,0.02540594367418824,1818778.419,219162.79948950003
Hair/APDO,South America,Tools,Bobbi Brown,Bronzer,1982090.86,7.07,2.98,14.72,2259583.5804000003,0.028798095792043694,2259583.5804000003,159752.55913428002,0.016403750812470464,1962269.9514000001,138732.48556398,0.014620222220146993,2576718.1180000002,182173.97094260002
Hair/APDO,South America,Tools,Bobbi Brown,Hair Dye,1516466.36,14.18,3.66,1.99,1728771.6504000004,0.02203296750013358,1728771.6504000004,245139.82002672006,0.025171506132506728,1501301.6964,212884.58054952,0.02243468688839568,1364819.7240000002,193531.43686320004
Hair/APDO,South America,Tools,Bobbi Brown,Face Make-Up,2695444.73,15.53,5.26,13.21,3072806.9922,0.03916252130676761,3072806.9922,477206.92588866,0.049000676675750955,3072806.9922,477206.92588866,0.05029010525633425,2425900.257,376742.3099121
Hair/APDO,South America,Tools,Bobbi Brown,Tools,1800216.57,6.29,13.73,6.29,2052246.8898000002,0.0261556169172206,2052246.8898000002,129086.32936842,0.013254873610357532,1782214.4043,112101.28603047,0.011813712601392771,2340281.541,147203.7089289
Hair/APDO,South America,Tools,Aveda,Lipstick,3093824.98,16.88,1.49,11.03,3526960.4772000005,0.04495064779111976,3526960.4772000005,595350.92855136,0.061131967655808354,3526960.4772000005,595350.92855136,0.06274062516077096,2784442.482,470013.8909615999
Hair/APDO,South America,Tools,Aveda,Mascara,1109384.82,9.37,-2.11,12.36,1264698.6948000002,0.0161184186665384,1264698.6948000002,118502.26770276,0.012168078437321383,1098290.9718,102909.86405765999,0.010845081273154575,998446.3380000001,93554.4218706
Hair/APDO,South America,Tools,Aveda,Toner,1501921.56,15.76,13.87,8.39,1712190.5784000002,0.021821643916472983,1712190.5784000002,269841.23515584,0.027707902799259866,1712190.5784000002,269841.23515584,0.028437022562519582,1351729.404,213032.55407040002
Hair/APDO,South America,Tools,Aveda,Bronzer,2930131.37,11.92,1.52,7.66,3340349.7618000004,0.04257231874654435,3340349.7618000004,398169.6916065601,0.040884956319868354,3340349.7618000004,398169.6916065601,0.04196082373173262,3809170.7810000004,454053.15709520003
Hair/APDO,South America,Tools,Aveda,Hair Dye,3212633.9,19.79,13.76,13.07,3662402.646,0.04667684043352428,3662402.646,724789.4836434,0.07442300859288238,3662402.646,724789.4836434,0.07638141326895798,2891370.51,572202.223929
Hair/APDO,South America,Tools,Aveda,Face Make-Up,4501087.41,12.02,8.15,13.53,5131239.647400001,0.06539697499111714,5131239.647400001,616775.0056174801,0.06333183990501845,5131239.647400001,616775.0056174801,0.06499838596059301,5851413.633,703339.9186866
Hair/APDO,South America,Tools,Aveda,Tools,2268278.44,19.43,3.32,9.42,2585837.4216,0.03295615812392547,2585837.4216,502428.21101688,0.0515904547591545,2585837.4216,502428.21101688,0.05294803206960547,2041450.596,396653.8508028
Hair/APDO,South America,Tools,Elizabeth Arden,Lipstick,3694121.21,19.26,-0.11,11.45,4211298.179400001,0.05367244187433484,4211298.179400001,811096.0293524403,0.08328515813820628,4211298.179400001,811096.0293524403,0.08547676589808333,3324709.089,640338.9705414001
Hair/APDO,South America,Tools,Elizabeth Arden,Mascara,2843670.14,9.03,10.53,8.73,3241783.9596000006,0.04131611055039843,3241783.9596000006,292733.09155188,0.0300584899196819,3241783.9596000006,292733.09155188,0.030849464220875443,3696771.1820000005,333818.43773460004
Hair/APDO,South America,Tools,Elizabeth Arden,Toner,3474382.19,9.84,4.63,9.64,3960795.6966000004,0.050479820650497595,3960795.6966000004,389742.29654544004,0.040019612507349776,3960795.6966000004,389742.29654544004,0.04107270882461721,4516696.847,444442.9697448
Hair/APDO,South America,Tools,Elizabeth Arden,Bronzer,2322098.66,7.98,14.23,8.16,2647192.4724000003,0.03373812018347953,2647192.4724000003,211245.95929752005,0.021691208549248348,2298877.6734,183450.43833732003,0.01933279119141911,3018728.2580000004,240894.51498840007
Hair/APDO,South America,Tools,Elizabeth Arden,Hair Dye,3802641.67,11.17,2.1,6.7,4335011.5038,0.05524915193619176,4335011.5038,484220.78497445997,0.04972087544627917,4335011.5038,484220.78497445997,0.05102925570143964,4943434.171,552181.5969007
Hair/APDO,South America,Tools,Elizabeth Arden,Face Make-Up,2341384.9,13.16,5.87,7.96,2669178.7860000003,0.03401833286100953,2669178.7860000003,351263.9282376,0.03606856741102852,2669178.7860000003,351263.9282376,0.03701769392999944,2107246.41,277313.627556
Hair/APDO,South America,Tools,Elizabeth Arden,Tools,1106536.03,12.44,-1.62,2.77,1261451.0742000001,0.016077028168773117,1261451.0742000001,156924.51363048,0.01611336076186934,1095470.6697,136276.55131068,0.01436140537277812,995882.427,123887.7739188
Hair/APDO,South America,Tools,Kilian,Lipstick,4696905.73,14.07,8.19,6.63,5354472.532200001,0.06824204877204212,5354472.532200001,753374.2852805401,0.07735816008980088,5354472.532200001,753374.2852805401,0.07939380182636674,6105977.449000001,859111.0270743001
Hair/APDO,South America,Tools,Kilian,Mascara,4590414.01,14.57,10.38,6.16,5233071.9714,0.06669481457833845,5233071.9714,762458.58623298,0.07829095647151052,5233071.9714,762458.58623298,0.08035114428368263,5967538.2129999995,869470.3176340999
Hair/APDO,South America,Tools,Kilian,Toner,4820053.46,17.31,12.08,3.41,5494860.9444,0.07003128063657567,5494860.9444,951160.42947564,0.09766728465793165,5494860.9444,951160.42947564,0.1002373509665919,6266069.498000001,1084656.6301038
Hair/APDO,South America,Tools,Kilian,Bronzer,1719334.44,9.28,0.42,12.98,1960041.2616,0.024980468302890916,1960041.2616,181891.82907648,0.018677060669100718,1702141.0956,157958.69367167997,0.016646362196250375,1547400.996,143598.81242879998
Hair/APDO,South America,Tools,Kilian,Hair Dye,643481.58,6.14,0.48,3.8,733569.0012,0.009349240519304764,733569.0012,45041.13667368,0.004624924860730629,637046.7642,39114.67132188,0.004122071225561415,579133.422,35558.7921108
Hair/APDO,South America,Tools,Kilian,Face Make-Up,1543368.26,16.97,6.26,1.08,1759439.8164000001,0.022423829245587557,1759439.8164000001,298576.93684308,0.030658549051522772,1759439.8164000001,298576.93684308,0.031465313612098963,1389031.4340000001,235718.6343498
Hair/APDO,South America,Tools,Kilian,Tools,2431952.45,11.12,-2.72,10.47,2772425.7930000005,0.03533420239715719,2772425.7930000005,308293.74818160007,0.031656293017269785,2407632.9255000004,267728.78131560003,0.028214403148987433,3161538.1850000005,351563.04617200006
Hair/APDO,South America,Tools,Frederic Malle,Lipstick,3659437.35,15.81,9.57,1.0,4171758.5790000004,0.053168514863280544,4171758.5790000004,659555.0313399001,0.06772458882562757,4171758.5790000004,659555.0313399001,0.06950672789725455,4757268.555000001,752124.1585455001
Hair/APDO,South America,Tools,Frederic Malle,Mascara,4792643.62,17.21,13.08,1.22,5463613.7268,0.069633038954575,5463613.7268,940287.9223822801,0.09655087126190974,5463613.7268,940287.9223822801,0.09909155970401314,6230436.706,1072258.1571026
Hair/APDO,South America,Tools,Frederic Malle,Toner,4702364.58,17.15,11.74,2.31,5360695.621200001,0.0683213612235482,5360695.621200001,919359.2990358,0.09440187331105286,5360695.621200001,919359.2990358,0.096886011934553,6113073.954,1048392.1831109999
Hair/APDO,South America,Tools,Frederic Malle,Bronzer,3824501.13,19.4,8.57,8.99,4359931.2882,0.05556675131356962,4359931.2882,845826.6699108,0.0868513781497301,4359931.2882,845826.6699108,0.08913682922605635,4971851.469,964539.1849859998
Hair/APDO,South America,Tools,Frederic Malle,Hair Dye,4755333.55,11.64,6.99,7.67,5421080.247,0.06909095534400435,5421080.247,631013.7407508001,0.06479390514063964,5421080.247,631013.7407508001,0.06649892472003842,6181933.615,719577.0727860001
Hair/APDO,South America,Tools,Frederic Malle,Face Make-Up,4697808.0,6.14,5.02,10.62,5355501.120000001,0.06825515798838264,5355501.120000001,328827.76876800007,0.03376477227233021,5355501.120000001,328827.76876800007,0.03465327556123223,6107150.4,374979.03456
Hair/APDO,South America,Tools,Frederic Malle,Tools,4063579.42,13.75,13.18,14.19,4632480.5388,0.05904035569577135,4632480.5388,636966.0740850001,0.06540510406788128,4632480.5388,636966.0740850001,0.0671262070448711,5282653.246,726364.8213250001
Hair/APDO,South America,Tools,Balmain,Lipstick,789436.5,11.04,-4.53,5.61,899957.6100000001,0.011469841472724262,899957.6100000001,99355.32014400001,0.01020202694947425,781542.135,86282.251704,0.009092792423050616,710492.85,78438.41064
Hair/APDO,South America,Tools,Balmain,Mascara,2915906.98,18.66,11.93,2.78,3324133.9572000005,0.04236565044789563,3324133.9572000005,620283.3964135201,0.06369208933502996,3324133.9572000005,620283.3964135201,0.06536811517624644,2624316.282,489697.4182212
Hair/APDO,South America,Tools,Balmain,Toner,918636.69,13.84,5.64,4.73,1047245.8266,0.013347010437607257,1047245.8266,144938.82240144,0.014882643123905717,909450.3230999999,125867.92471703999,0.013264499819713779,826773.021,114425.3861064
Hair/APDO,South America,Tools,Balmain,Bronzer,4547538.88,18.91,3.05,13.46,5184194.3232,0.06607187537522023,5184194.3232,980331.1465171201,0.10066259926173285,5184194.3232,980331.1465171201,0.10331148579329609,5911800.544,1117921.4828704
Hair/APDO,South America,Tools,Balmain,Hair Dye,2227770.02,16.05,4.52,2.72,2539657.8228,0.03236760520584969,2539657.8228,407615.0805594,0.04185483002673657,2539657.8228,407615.0805594,0.04295621918568746,2004993.0180000002,321801.379389
Hair/APDO,South America,Tools,Balmain,Face Make-Up,4675703.91,11.81,9.69,6.14,5330302.457400001,0.06793400434499418,5330302.457400001,629508.7202189402,0.0646393662593468,5330302.457400001,629508.7202189402,0.066340319224489,6078415.083000001,717860.8213023001
Hair/APDO,South America,Tools,Balmain,Tools,584963.95,6.51,4.92,10.66,666858.903,0.008499029084364102,666858.903,43412.5145853,0.004457694294596067,579114.3104999999,37700.34161354999,0.003973023116574681,526467.5549999999,34273.03783049999
Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,2006308.97,15.43,8.97,10.86,2287192.2258,0.02914996434951348,2287192.2258,352913.76044094,0.03623797587930369,2287192.2258,352913.76044094,0.03719156029836103,1805678.073,278616.1266639
Hair/APDO,Asia,Fragrance,Bobbi Brown,Mascara,2716348.34,18.72,4.78,7.3,3096637.1076,0.039466232995937864,3096637.1076,579690.46654272,0.0595239163182272,3096637.1076,579690.46654272,0.06109025874726866,2444713.506,457650.3683232
