Portfolio,Geography,Category,Brand,Segment,Initial Sales ($),Margin (%),Trend (%),Contribution (%),Optimized Sales ($),Optimized Contribution (%),Optimized Sales for Margin ($),Optimized Margin ($),Optimized Margin Contribution (%),Optimized Sales for Target ($),Optimized Margin for Target ($),Optimized Margin Contribution for Target (%),Optimized Sales for Margin Target ($),Achieved Margin ($),Sales (Year 1),Margin (Year 1),Sales (Year 2),Margin (Year 2),Sales (Year 3),Margin (Year 3),Sales (Year 4),Margin (Year 4),Sales (Year 5),Margin (Year 5)
Hair/APDO,South America,Tools,Elizabeth Arden,Bronzer,2322098.66,7.98,14.23,8.16,2647192.4724000003,0.03373812018347953,2647192.4724000003,211245.95929752005,0.021691208549248348,2298877.6734,183450.43833732003,0.01933279119141911,3018728.2580000004,240894.51498840007,2652533.299318,211672.15728557645,3029988.787810952,241793.105267314,3461156.192316451,276200.26414685283,3953678.718483082,315503.56173495,4516287.200123225,360399.71856983344
Hair/APDO,South America,Tools,Elizabeth Arden,Hair Dye,3802641.67,11.17,2.1,6.7,4335011.5038,0.05524915193619176,4335011.5038,484220.78497445997,0.04972087544627917,4335011.5038,484220.78497445997,0.05102925570143964,4943434.171,552181.5969007,3882497.1450699996,433674.93110431894,3964029.585116469,442782.10465750954,4047274.2064039144,452080.5288553172,4132266.964738397,461574.2199612789,4219044.570997902,471267.27858046565
Hair/APDO,South America,Tools,Elizabeth Arden,Face Make-Up,2341384.9,13.16,5.87,7.96,2669178.7860000003,0.03401833286100953,2669178.7860000003,351263.9282376,0.03606856741102852,2669178.7860000003,351263.9282376,0.03701769392999944,2107246.41,277313.627556,2478824.1936299996,326213.2638817079,2624331.1737960805,345361.9824715642,2778379.413697911,365634.73084264505,2941470.2852819776,387097.4895431082,3114134.5910280296,409820.1121792887
Hair/APDO,South America,Tools,Elizabeth Arden,Tools,1106536.03,12.44,-1.62,2.77,1261451.0742000001,0.016077028168773117,1261451.0742000001,156924.51363048,0.01611336076186934,1095470.6697,136276.55131068,0.01436140537277812,995882.427,123887.7739188,1088610.146314,135423.1022014616,1070974.6619437132,133229.24794579792,1053624.872420225,131070.93412907599,1036556.1494870174,128947.58499618496,1019763.9398653278,126858.63411924678
Hair/APDO,South America,Tools,Kilian,Lipstick,4696905.73,14.07,8.19,6.63,5354472.532200001,0.06824204877204212,5354472.532200001,753374.2852805401,0.07735816008980088,5354472.532200001,753374.2852805401,0.07939380182636674,6105977.449000001,859111.0270743001,5081582.309287,714978.6309166809,5497763.900417607,773535.3807887573,5948030.763861809,836887.9284753564,6435174.483422092,905429.0498174883,6962215.273614362,979583.6889975406
Hair/APDO,South America,Tools,Kilian,Mascara,4590414.01,14.57,10.38,6.16,5233071.9714,0.06669481457833845,5233071.9714,762458.58623298,0.07829095647151052,5233071.9714,762458.58623298,0.08035114428368263,5967538.2129999995,869470.3176340999,5066898.984238001,738247.1820034767,5592843.098801905,814877.2394954376,6173380.212457544,899461.4969550641,6814177.078510637,992825.6003389999,7521488.659260042,1095880.897654188
Hair/APDO,South America,Tools,Kilian,Toner,4820053.46,17.31,12.08,3.41,5494860.9444,0.07003128063657567,5494860.9444,951160.42947564,0.09766728465793165,5494860.9444,951160.42947564,0.1002373509665919,6266069.498000001,1084656.6301038,5402315.917968,935140.8854002607,6054915.680858535,1048105.9043566122,6786349.495106246,1174717.097602891,7606140.514115079,1316622.92299332,8524962.288220182,1475670.9720909132
Hair/APDO,South America,Tools,Kilian,Bronzer,1719334.44,9.28,0.42,12.98,1960041.2616,0.024980468302890916,1960041.2616,181891.82907648,0.018677060669100718,1702141.0956,157958.69367167997,0.016646362196250375,1547400.996,143598.81242879998,1726555.644648,160224.36382333437,1733807.1783555215,160897.30615139237,1741089.1685046148,161573.07483722825,1748401.743012334,162251.6817515446,1755745.0303329856,162933.13881490106
Hair/APDO,South America,Tools,Kilian,Hair Dye,643481.58,6.14,0.48,3.8,733569.0012,0.009349240519304764,733569.0012,45041.13667368,0.004624924860730629,637046.7642,39114.67132188,0.004122071225561415,579133.422,35558.7921108,646570.2915839999,39699.41590325759,649673.8289836032,39889.97309959323,652792.2633627243,40081.444970471275,655925.6662268654,40273.83590632953,659074.1094247543,40467.15031867991
Hair/APDO,South America,Tools,Kilian,Face Make-Up,1543368.26,16.97,6.26,1.08,1759439.8164000001,0.022423829245587557,1759439.8164000001,298576.93684308,0.030658549051522772,1759439.8164000001,298576.93684308,0.031465313612098963,1389031.4340000001,235718.6343498,1639983.113076,278305.13428899716,1742646.0559545574,295727.0356954884,1851735.6990573127,314239.54813002597,1967654.3538183006,333910.9438429656,2090829.5163673263,354813.7689275352
Hair/APDO,South America,Tools,Kilian,Tools,2431952.45,11.12,-2.72,10.47,2772425.7930000005,0.03533420239715719,2772425.7930000005,308293.74818160007,0.031656293017269785,2407632.9255000004,267728.78131560003,0.028214403148987433,3161538.1850000005,351563.04617200006,2365803.3433600003,263077.33178163203,2301453.492420608,255921.6283571716,2238853.9574267673,248960.56006585652,2177957.1297847596,242188.83283206527,2118716.695854614,235601.29657903308
Hair/APDO,South America,Tools,Frederic Malle,Lipstick,3659437.35,15.81,9.57,1.0,4171758.5790000004,0.053168514863280544,4171758.5790000004,659555.0313399001,0.06772458882562757,4171758.5790000004,659555.0313399001,0.06950672789725455,4757268.555000001,752124.1585455001,4009645.5043949997,633924.9542448495,4393368.5791656,694591.5723660815,4813813.952191749,761063.9858415156,5274495.947416498,833897.8092865485,5779265.209584257,913701.8296352711
Hair/APDO,South America,Tools,Frederic Malle,Mascara,4792643.62,17.21,13.08,1.22,5463613.7268,0.069633038954575,5463613.7268,940287.9223822801,0.09655087126190974,5463613.7268,940287.9223822801,0.09909155970401314,6230436.706,1072258.1571026,5419521.405496,932699.6338858617,6128394.805334877,1054696.7459981323,6929988.845872679,1192651.0803746881,7836431.386912826,1348649.8416876975,8861436.612321025,1525053.2409804484
Hair/APDO,South America,Tools,Frederic Malle,Toner,4702364.58,17.15,11.74,2.31,5360695.621200001,0.0683213612235482,5360695.621200001,919359.2990358,0.09440187331105286,5360695.621200001,919359.2990358,0.096886011934553,6113073.954,1048392.1831109999,5254422.181692,901133.4041601778,5871291.345822641,1006926.4658085828,6560580.949822218,1125139.6328945104,7330793.153331346,1257231.0257963256,8191428.269532446,1404829.9482248144
Hair/APDO,South America,Tools,Frederic Malle,Bronzer,3824501.13,19.4,8.57,8.99,4359931.2882,0.05556675131356962,4359931.2882,845826.6699108,0.0868513781497301,4359931.2882,845826.6699108,0.08913682922605635,4971851.469,964539.1849859998,4152260.8768410003,805538.610107154,4508109.633986274,874573.268993337,4894454.629618899,949524.1981460663,5313909.391377239,1030898.4219271842,5769311.426218269,1119246.4166863442
Hair/APDO,South America,Tools,Frederic Malle,Hair Dye,4755333.55,11.64,6.99,7.67,5421080.247,0.06909095534400435,5421080.247,631013.7407508001,0.06479390514063964,5421080.247,631013.7407508001,0.06649892472003842,6181933.615,719577.0727860001,5087731.365145,592211.9309028779,5443363.787568636,633607.5448729893,5823854.916319684,677896.7122596112,6230942.3749704305,725281.6924465582,6666485.246980865,775978.8827485726
Hair/APDO,South America,Tools,Frederic Malle,Face Make-Up,4697808.0,6.14,5.02,10.62,5355501.120000001,0.06825515798838264,5355501.120000001,328827.76876800007,0.03376477227233021,5355501.120000001,328827.76876800007,0.03465327556123223,6107150.4,374979.03456,4933637.9616,302925.37084224,5181306.587272321,318132.2244585205,5441408.17795339,334102.46212633816,5714566.868486651,350874.40572508035,6001438.125284681,368488.30089247937
Hair/APDO,South America,Tools,Frederic Malle,Tools,4063579.42,13.75,13.18,14.19,4632480.5388,0.05904035569577135,4632480.5388,636966.0740850001,0.06540510406788128,4632480.5388,636966.0740850001,0.0671262070448711,5282653.246,726364.8213250001,4599159.1875559995,632384.38828895,5205328.36847588,715732.6506654335,5891390.647441001,810066.2140231377,6667875.934773724,916832.9410313871,7546701.9829769,1037671.5226593239
Hair/APDO,South America,Tools,Balmain,Lipstick,789436.5,11.04,-4.53,5.61,899957.6100000001,0.011469841472724262,899957.6100000001,99355.32014400001,0.01020202694947425,781542.135,86282.251704,0.009092792423050616,710492.85,78438.41064,753675.02655,83205.72293111999,719533.5478472849,79436.50368234026,686938.6781298029,75838.03006553024,655820.3560105229,72402.56730356174,626111.6938832462,69122.73100471038
Hair/APDO,South America,Tools,Balmain,Mascara,2915906.98,18.66,11.93,2.78,3324133.9572000005,0.04236565044789563,3324133.9572000005,620283.3964135201,0.06369208933502996,3324133.9572000005,620283.3964135201,0.06536811517624644,2624316.282,489697.4182212,3263774.682714,609020.3557944323,3653143.0023617796,681676.484240708,4088962.96254354,763000.4888106246,4576776.243974985,854026.4471257321,5122785.6498812,955911.8022678319
Hair/APDO,South America,Tools,Balmain,Toner,918636.69,13.84,5.64,4.73,1047245.8266,0.013347010437607257,1047245.8266,144938.82240144,0.014882643123905717,909450.3230999999,125867.92471703999,0.013264499819713779,826773.021,114425.3861064,970447.799316,134309.97542533439,1025181.0551974223,141885.05803932325,1083001.266710557,149887.3753127411,1144082.5381530323,158341.02328037965,1208608.7933048636,167271.4569933931
Hair/APDO,South America,Tools,Balmain,Bronzer,4547538.88,18.91,3.05,13.46,5184194.3232,0.06607187537522023,5184194.3232,980331.1465171201,0.10066259926173285,5184194.3232,980331.1465171201,0.10331148579329609,5911800.544,1117921.4828704,4686238.815839999,886167.7600753439,4829169.099723119,913195.8767576418,4976458.757264675,941048.35099875,5128240.749361247,969750.3257042117,5284652.092216765,999327.7106381902
Hair/APDO,South America,Tools,Balmain,Hair Dye,2227770.02,16.05,4.52,2.72,2539657.8228,0.03236760520584969,2539657.8228,407615.0805594,0.04185483002673657,2539657.8228,407615.0805594,0.04295621918568746,2004993.0180000002,321801.379389,2328465.224904,373718.668597092,2433711.8530696603,390610.75241768046,2543715.6288284087,408266.3584269596,2658691.5752514526,426719.99782785814,2778864.434452818,446007.74172967725
Hair/APDO,South America,Tools,Balmain,Face Make-Up,4675703.91,11.81,9.69,6.14,5330302.457400001,0.06793400434499418,5330302.457400001,629508.7202189402,0.0646393662593468,5330302.457400001,629508.7202189402,0.066340319224489,6078415.083000001,717860.8213023001,5128779.618879,605708.87298961,5625758.363948375,664402.0627823032,6170894.349414973,728782.6226659083,6768854.011873283,799401.6588022348,7424755.965623805,876863.6795401715
Hair/APDO,South America,Tools,Balmain,Tools,584963.95,6.51,4.92,10.66,666858.903,0.008499029084364102,666858.903,43412.5145853,0.004457694294596067,579114.3104999999,37700.34161354999,0.003973023116574681,526467.5549999999,34273.03783049999,613744.1763399999,39954.745879733986,643940.3898159278,41920.5193770169,675622.2569948715,43983.00893036613,708862.872039019,46146.972969740134,743738.9253433387,48417.404039851346
Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,2006308.97,15.43,8.97,10.86,2287192.2258,0.02914996434951348,2287192.2258,352913.76044094,0.03623797587930369,2287192.2258,352913.76044094,0.03719156029836103,1805678.073,278616.1266639,2186274.8846090003,337342.2146951687,2382383.741758428,367601.81135332544,2596083.563394159,400575.6938317187,2828952.2590306154,436507.3335684239,3082709.276665662,475662.0413895116
Hair/APDO,Asia,Fragrance,Bobbi Brown,Mascara,2716348.34,18.72,4.78,7.3,3096637.1076,0.039466232995937864,3096637.1076,579690.46654272,0.0595239163182272,3096637.1076,579690.46654272,0.06109025874726866,2444713.506,457650.3683232,2846189.790652,532806.7288100544,2982237.662645166,558274.890447175,3124788.622919605,584960.43021055,3274153.519095162,612921.5387746142,3430658.0573079116,642219.188328041
Hair/APDO,Asia,Fragrance,Bobbi Brown,Toner,1397213.69,9.61,-4.15,9.87,1592823.6066,0.02030032754733294,1592823.6066,153070.34859426,0.01571760645792015,1383241.5531,132929.51325290996,0.014008680198245587,1257492.321,120845.01204809999,1339229.321865,128699.93783122649,1283651.3050076026,123358.89041123059,1230379.775849787,118239.49645916453,1179319.0151520208,113332.55735610919,1130377.2760232121,108629.25622583067
Hair/APDO,Asia,Fragrance,Bobbi Brown,Bronzer,1618410.85,9.56,10.42,5.58,1844988.3690000004,0.023514134306225933,1844988.3690000004,176380.88807640004,0.018111184895983665,1602226.7415,153172.8764874,0.016142012328555524,1456569.7650000001,139248.069534,1787049.2605700002,170841.90931049202,1973259.7935213943,188643.6362606453,2178873.464006324,208300.30315900457,2405912.078955783,230005.19474817286,2656608.1175829754,253971.73604093248
Hair/APDO,Asia,Fragrance,Bobbi Brown,Hair Dye,1589881.51,7.54,10.5,2.82,1812464.9214,0.023099627240589296,1812464.9214,136659.85507356,0.014032540203695367,1573982.6949,118678.29519545998,0.012506825934907952,2066845.963,155840.1856102,1756819.06855,132464.15776866997,1941285.07074775,146372.89433438034,2145120.0031762635,161742.04823949025,2370357.603509771,178724.96330463674,2619245.1518782973,197491.0844516236
Hair/APDO,Asia,Fragrance,Bobbi Brown,Face Make-Up,2541891.92,12.6,8.75,9.87,2897756.7888,0.036931529468422986,2897756.7888,365117.35538880003,0.03749106835948584,2897756.7888,365117.35538880003,0.038477627287625014,3304459.496,416361.896496,2764307.4629999995,348302.74033799995,3006184.366012499,378779.2301175749,3269225.4980385927,411922.41275286267,3555282.7291169693,447965.6238687381,3866369.967914704,487162.6159572527
Hair/APDO,Asia,Fragrance,Bobbi Brown,Tools,4148243.03,5.67,0.93,4.92,4728997.0542,0.06027044600095557,4728997.0542,268134.13297314,0.0275326137211494,4106760.5996999997,232853.32600298998,0.02453907862332673,5392715.939,305766.9937413,4186821.690179,237392.78983314932,4225759.131897665,239600.5427785976,4265058.691824313,241828.82782643856,4304723.73765828,244077.83592522447,4344757.668418502,246347.7597993291
Hair/APDO,Asia,Fragrance,Aveda,Lipstick,1157076.08,9.34,1.2,8.31,1319066.7312000003,0.01681133214575361,1319066.7312000003,123200.83269408002,0.012650537621145954,1145505.3192,106990.19681328,0.0112750841767773,1041368.4720000001,97263.8152848,1170960.9929600002,109367.75674246401,1185012.52487552,110680.16982337357,1199232.6751740263,112008.33186125405,1213623.4672761145,113352.43184358909,1228186.9488834282,114712.6610257122
Hair/APDO,Asia,Fragrance,Aveda,Mascara,3486670.16,10.72,9.39,5.71,3974803.9824000006,0.05065835441213846,3974803.9824000006,426098.9869132801,0.0437527989576457,3974803.9824000006,426098.9869132801,0.04490413223064971,4532671.208000001,485902.35349760007,3814068.4880240005,408868.14191617287,4172209.519049454,447260.8604421015,4563979.992888198,489258.6552376149,4992537.714220401,535200.042964427,5461337.0055856975,585455.3269987868
Hair/APDO,Asia,Fragrance,Aveda,Toner,1806276.55,13.12,-4.53,2.12,2059155.2670000002,0.02624366327677945,2059155.2670000002,270161.1710304,0.027740754531906227,1788213.7845,234613.64852639998,0.02472458893381212,1625648.895,213285.135024,1724452.2222850001,226248.13156379198,1646334.5366154895,215999.0912039522,1571755.5821068077,206214.33237241316,1500555.0542373694,196872.82311594285,1432579.9102804165,187954.48422879062
Hair/APDO,Asia,Fragrance,Aveda,Bronzer,2380862.95,19.14,9.43,2.23,2714183.7630000007,0.034591915378605675,2714183.7630000007,519494.7722382002,0.053342887515270734,2714183.7630000007,519494.7722382002,0.05474657922728884,2142776.6550000003,410127.4517670001,2605378.326185,498669.4116318091,2851065.502344246,545693.9371486887,3119920.9792153086,597152.8754218101,3414129.527555312,653464.3915740867,3736081.942003778,715086.0836995232
Hair/APDO,Asia,Fragrance,Aveda,Hair Dye,4308431.06,15.98,7.22,12.48,4911611.4084,0.06259784194721342,4911611.4084,784875.50306232,0.08059277573277994,4911611.4084,784875.50306232,0.0827135347807833,5600960.378,895033.4684043999,4619499.782532,738196.0652486136,4953027.666830811,791493.8211595635,5310636.264375995,848639.675047284,5694064.202663942,909911.459585698,6105175.6380962785,975607.0669677852
Hair/APDO,Asia,Fragrance,Aveda,Face Make-Up,2318494.31,8.32,5.24,8.68,2643083.5134000005,0.03368575204099788,2643083.5134000005,219904.54831488003,0.022580291875350066,2295309.3669000003,190969.73932608002,0.020125207264330484,3014042.603,250768.3445696,2439983.411844,203006.6198654208,2567838.542624626,213644.16674636886,2702393.282258156,224839.1210838786,2843998.690248484,236620.69102867384,2993024.221617504,249019.6152385763
Hair/APDO,Asia,Fragrance,Aveda,Tools,2922468.67,13.48,13.97,13.63,3331614.2838000003,0.04246098622739551,3331614.2838000003,449101.60545624007,0.046114759383555776,3331614.2838000003,449101.60545624007,0.047328246477404516,3799209.271,512133.4097308,3330737.543199,448983.4208232252,3796041.5779839,511706.40471222973,4326348.58642825,583191.7894505281,4930739.483952276,664663.6824367669,5619563.78986041,757517.1988731832
